41,0
24,24
14,1
3,25
33,38
22,43
33,38
30,30
30,30
31,43
11,30
35,35
3,19
10,34
32,38
22,24
36,0
13,22
41,10
0,0
6,6
1,6
5,6
31,30
26,9
32,33
13,18
34,34
25,25
9,19
43,43
30,40
24,9
6,20
37,40
32,20
2,34
1,32
40,17
28,28
18,32
18,34
2,43
1,1
42,43
0,0
26,10
12,33
26,15
2,31
32,40
24,33
9,34
34,34
35,0
33,31
4,25
9,19
33,30
8,19
30,25
3,15
8,30
26,7
0,0
19,25
6,24
40,30
16,34
17,5
31,30
13,14
20,31
17,34
35,35
12,33
12,38
38,38
11,40
13,38
41,38
3,30
20,20
11,20
21,17
11,18
35,35
30,30
16,32
23,9
9,7
13,38
26,4
24,33
5,34
6,43
0,0
29,28
36,35
8,25
19,19
17,40
14,33
10,14
19,20
5,6
43,43
23,19
6,30
36,36
31,30
36,36
28,33
5,34
11,0
14,33
29,28
34,40
16,30
22,34
30,20
32,20
10,20
17,34
6,30
38,30
35,35
38,38
23,25
12,43
25,38
14,34
9,31
39,14
5,6
25,9
37,5
10,33
3,6
33,33
13,18
29,28
41,43
25,25
3,34
40,20
34,20
28,28
21,38
35,35
4,30
6,6
15,34
40,34
4,7
33,33
29,28
27,4
7,31
18,32
7,25
6,6
43,43
29,28
3,6
19,19
43,31
26,7
2,15
11,0
33,31
33,33
20,40
7,4
11,34
5,20
24,24
2,20
34,17
2,30
34,31
7,4
13,34
24,24
43,43
3,20
30,6
18,38
28,28
2,34
9,31
11,34
29,28
18,32
12,38
10,31
42,33
12,33
15,15
41,43
28,28
39,30
39,10
32,38
33,33
19,19
12,10
27,34
14,43
43,0
5,34
36,35
25,9
11,40
38,18
8,7
19,20
22,43
18,5
1,3
31,0
27,3
4,34
10,22
18,34
36,35
7,9
2,6
7,9
6,21
42,22
6,33
2,18
25,15
4,25
12,34
37,40
41,0
2,6
10,22
27,34
7,4
24,24
23,9
11,20
29,28
43,43
10,33
40,20
22,20
43,43
40,20
24,43
36,35
20,38
43,43
5,33
40,20
6,6
19,19
14,43
28,28
1,33
8,9
10,32
9,9
29,28
13,0
33,38
31,38
16,40
34,38
31,30
24,24
39,10
16,30
35,36
6,20
12,34
9,19
28,43
32,40
17,40
0,0
38,17
6,0
34,17
28,28
8,7
18,18
2,19
20,17
6,20
6,30
6,33
30,6
31,31
23,19
16,5
16,6
35,22
21,24
28,41
36,35
41,22
21,19
39,22
36,36
29,28
41,38
11,32
36,35
17,30
37,34
6,20
35,35
26,4
4,30
37,38
31,30
31,30
38,38
43,43
41,31
22,24
13,0
9,19
21,20
20,40
9,19
40,6
6,24
26,34
41,0
37,34
33,38
1,34
18,18
19,19
21,0
39,10
18,18
29,28
16,34
9,19
39,20
18,40
22,22
42,20
4,30
32,38
26,19
25,15
4,9
35,35
8,7
14,10
42,0
1,40
39,6
31,32
9,19
17,34
15,40
42,33
17,34
31,30
38,38
26,4
7,9
3,19
43,24
28,28
36,0
41,24
34,38
9,19
32,32
12,20
40,3
30,30
17,17
27,43
19,20
13,43
18,33
7,4
24,24
0,43
39,10
32,18
18,38
8,4
41,38
1,14
40,20
32,38
20,24
39,0
31,38
9,25
36,35
26,15
12,20
22,22
28,28
1,20
13,40
22,0
7,3
30,17
14,38
11,0
20,24
18,38
13,38
38,33
18,38
38,38
4,7
41,30
15,6
13,38
0,0
25,25
19,6
23,19
39,34
40,20
22,22
27,34
3,30
8,19
38,0
42,30
4,4
37,18
42,20
25,15
4,31
43,27
19,31
0,0
39,22
41,20
14,0
35,35
29,28
42,10
16,32
0,0
31,30
9,34
38,33
4,9
18,18
40,20
25,20
41,10
17,34
22,10
33,38
34,32
21,38
22,31
1,40
27,15
26,25
31,30
4,27
6,30
35,35
33,38
39,0
13,17
19,9
11,35
18,6
37,38
1,38
27,15
24,19
39,32
17,38
24,24
9,19
28,28
12,38
23,4
27,4
0,0
20,20
41,20
16,0
38,22
12,30
41,33
32,6
25,25
32,38
14,33
15,30
35,35
10,35
40,32
39,31
23,7
26,3
29,28
30,40
19,31
38,0
9,23
0,0
43,35
20,24
41,34
17,25
31,20
16,6
8,7
33,33
10,20
29,0
20,20
1,32
15,3
16,5
1,32
23,4
17,34
5,6
30,23
28,28
4,30
26,25
35,36
9,8
1,14
37,34
8,19
40,38
31,30
19,19
42,10
30,30
2,4
21,43
35,35
31,30
38,38
