9,9
2,1
10,11
8,8
9,9
12,12
9,9
12,12
1,1
7,6
8,8
13,13
8,8
4,4
11,11
2,2
8,8
9,9
10,13
11,11
1,13
11,11
13,13
8,8
11,11
8,8
7,6
7,6
11,13
8,8
2,1
10,10
11,11
10,11
11,11
4,13
9,13
10,11
6,6
9,9
12,12
0,6
6,7
8,8
9,9
10,10
8,8
13,13
0,6
10,10
5,4
2,1
10,10
9,9
11,11
9,9
4,13
10,11
13,13
11,11
11,11
1,1
4,13
12,12
1,1
8,8
11,11
9,9
10,11
8,4
11,11
1,1
1,11
11,11
3,6
10,10
11,11
6,7
13,13
5,13
3,6
10,11
11,11
6,6
13,13
6,7
12,1
1,13
1,1
12,12
11,11
13,13
5,13
11,10
9,9
6,13
3,6
8,8
13,13
10,10
13,13
10,13
4,13
6,13
11,11
9,9
8,8
13,13
8,8
6,6
11,11
0,6
5,13
8,8
9,9
10,10
9,9
9,13
8,8
10,10
3,6
9,9
10,10
2,13
11,10
11,11
1,13
10,10
13,13
9,9
10,11
9,13
7,6
5,4
8,8
11,11
0,6
12,1
9,9
13,13
11,11
10,10
7,6
7,6
10,10
2,2
10,13
13,13
9,9
10,11
13,1
9,13
1,1
11,11
13,13
10,1
2,12
5,4
10,10
1,1
10,10
11,11
9,9
10,13
9,8
13,13
10,10
2,12
11,11
11,10
10,11
9,9
6,7
10,10
8,8
11,10
11,11
9,9
0,6
12,12
7,6
11,11
8,4
11,11
13,13
13,13
7,7
6,7
13,13
8,8
10,11
0,6
11,11
13,13
10,11
10,10
10,11
10,10
8,8
11,11
1,1
8,8
4,4
11,11
12,12
10,10
9,9
9,9
4,4
9,9
11,11
9,8
12,12
0,6
11,10
1,1
5,4
11,11
11,10
1,1
0,6
9,9
7,7
10,11
11,10
11,11
8,8
12,12
9,9
9,9
5,13
7,6
2,11
12,12
9,9
7,7
7,7
10,10
8,8
13,13
11,10
9,9
12,12
4,13
13,13
1,1
0,7
1,12
1,1
0,6
11,11
10,11
1,1
1,13
0,6
13,13
8,8
6,13
1,1
9,9
8,8
3,6
7,6
9,9
9,9
6,6
9,9
7,7
10,10
0,6
9,9
1,13
9,9
7,7
4,4
10,11
2,12
9,9
8,8
5,13
12,12
12,1
7,13
13,13
7,7
11,11
10,13
9,13
4,4
9,9
11,11
12,12
10,4
12,12
9,8
9,13
6,6
9,9
9,9
2,13
9,9
10,13
8,8
9,9
5,4
10,10
8,8
5,4
9,9
8,8
5,13
7,7
13,13
9,9
6,7
13,13
11,11
9,9
11,10
9,9
2,1
9,9
10,10
11,11
2,2
13,13
11,11
12,12
11,11
1,1
10,11
12,12
8,8
11,10
12,12
0,7
10,11
12,12
11,11
10,11
13,13
1,13
5,13
6,6
11,10
9,8
9,8
11,11
11,11
2,13
9,9
4,13
12,1
11,10
10,8
2,2
9,9
10,10
12,12
11,11
10,11
10,10
9,9
6,13
1,1
11,10
12,12
12,12
5,4
7,6
1,1
4,4
11,11
11,11
10,11
9,13
7,7
7,6
8,8
9,9
10,10
7,6
5,13
13,6
11,11
0,13
11,11
11,11
8,8
9,9
0,6
13,13
8,4
3,6
11,11
11,11
13,13
11,11
4,4
1,1
8,8
7,7
10,13
8,8
10,11
12,1
13,13
7,6
0,13
1,13
9,13
11,10
4,4
3,6
5,13
10,11
2,1
13,13
11,10
10,10
10,10
9,9
9,9
10,10
13,6
9,9
11,11
8,8
1,1
3,6
2,13
9,9
13,13
10,11
0,6
12,12
11,11
6,7
6,13
9,9
9,13
10,10
0,6
8,8
9,8
12,12
10,10
10,10
8,8
10,10
7,7
9,9
0,6
2,11
6,6
8,8
8,8
11,11
11,10
11,11
12,12
12,12
11,11
6,6
8,8
7,13
13,13
0,7
11,10
6,13
0,6
1,1
4,4
11,10
10,11
11,11
1,1
10,10
6,6
2,2
13,13
2,12
1,1
6,6
10,11
5,13
11,10
13,13
13,13
13,13
0,6
10,11
8,8
0,7
5,13
11,11
11,11
4,4
4,4
9,9
1,1
10,10
0,6
11,11
3,6
4,4
8,8
8,8
6,7
7,6
5,4
11,10
8,9
1,13
8,8
10,10
8,8
8,8
12,12
7,7
9,9
1,1
4,13
3,6
8,4
11,10
11,10
9,9
13,13
8,8
10,10
9,13
4,5
11,11
13,13
12,12
5,13
10,10
11,10
6,6
4,4
1,1
11,11
11,11
8,8
9,9
11,10
11,11
0,6
8,4
11,10
4,4
0,13
8,8
4,13
11,10
11,10
7,7
9,9
6,7
10,10
7,7
9,13
10,11
9,9
10,10
10,10
8,8
9,9
8,8
7,7
2,11
9,13
13,13
6,6
11,10
13,13
8,8
13,13
3,6
7,7
7,7
7,7
11,11
11,11
10,11
2,12
12,1
11,10
9,9
10,11
1,13
11,11
11,13
13,13
10,10
9,9
6,6
7,7
2,2
0,6
1,1
6,6
9,9
11,13
7,7
11,11
13,13
10,11
0,7
8,8
11,11
10,11
6,6
6,6
11,11
11,11
6,6
9,9
6,6
12,12
11,11
9,9
11,11
11,11
0,6
5,13
11,11
4,4
4,4
3,6
7,6
12,1
2,2
11,11
10,10
8,8
10,11
10,11
10,11
13,4
11,11
6,7
10,10
5,13
8,8
9,9
12,12
10,8
8,8
13,6
10,10
10,11
10,11
11,11
7,8
2,12
13,4
13,13
8,8
6,7
11,11
11,11
5,13
4,4
8,8
3,6
13,13
10,11
0,6
11,13
8,8
6,6
6,13
8,8
8,8
6,6
12,12
5,4
13,13
0,6
2,13
4,4
8,8
11,11
9,9
0,3
7,6
3,7
12,12
1,1
1,1
9,9
12,12
13,13
10,11
4,4
10,10
9,9
9,9
10,11
12,1
8,8
