31,24
20,35
25,11
10,35
33,26
3,27
17,28
29,35
18,18
0,30
32,6
21,8
25,4
29,30
26,27
22,27
23,35
18,18
6,18
15,8
3,9
0,29
8,26
31,2
6,18
4,24
3,8
27,27
12,26
6,18
14,14
26,26
7,18
23,11
24,27
22,35
19,26
9,34
4,28
25,33
35,9
15,4
35,11
5,5
16,18
8,24
16,6
9,27
13,13
30,26
1,27
16,18
32,1
35,35
21,8
0,0
20,27
26,26
26,26
0,30
23,27
24,27
33,35
34,30
32,5
16,18
19,27
10,5
27,27
16,5
15,24
0,2
7,18
18,18
3,26
11,11
11,11
2,6
4,25
19,27
8,11
9,27
1,18
32,27
27,26
31,24
14,14
6,18
32,27
23,24
16,5
35,17
3,3
13,13
15,34
13,13
2,30
2,28
17,27
33,11
31,30
34,35
13,13
11,11
20,35
2,27
14,14
17,27
12,26
5,18
22,10
30,35
20,11
23,27
30,28
27,27
6,18
11,28
18,18
1,26
9,27
15,22
29,30
21,9
5,18
1,27
0,30
30,10
14,14
10,27
30,35
34,11
26,27
2,27
15,8
15,18
19,16
32,6
5,18
15,15
4,4
27,26
32,5
15,34
7,18
35,26
30,3
6,18
21,17
12,27
20,8
11,26
33,4
29,27
5,8
7,18
34,34
27,24
11,28
32,18
33,27
32,6
29,11
31,2
8,4
0,5
9,3
2,34
22,27
18,18
9,27
2,34
17,4
16,24
12,34
34,3
17,26
7,18
10,26
11,11
5,5
6,18
28,28
9,27
26,26
9,26
12,10
23,24
34,34
35,11
10,3
16,18
21,1
21,26
33,26
8,27
10,3
23,24
11,11
5,8
12,28
7,18
5,6
25,34
7,18
33,11
35,30
19,26
4,34
15,4
20,26
13,13
25,34
9,10
29,35
25,25
16,5
1,27
21,24
27,27
27,27
30,30
20,24
18,18
5,15
16,18
8,26
33,20
32,18
15,27
18,18
23,1
18,18
11,11
31,4
27,27
33,26
10,17
31,27
31,18
13,13
29,35
26,26
10,11
25,34
27,26
30,3
13,13
3,27
31,1
10,34
25,2
16,18
21,18
11,26
33,26
24,27
16,18
25,25
33,26
24,24
12,34
27,27
30,3
33,3
18,18
17,11
12,27
25,2
27,26
30,26
34,27
14,14
27,27
8,27
10,3
22,1
5,1
1,27
9,27
17,35
27,26
21,4
35,30
11,11
21,27
17,30
24,24
11,11
7,18
24,27
1,18
25,34
25,25
19,5
4,4
30,28
1,11
35,26
2,4
24,24
11,28
18,18
35,11
24,27
3,14
21,24
14,14
3,8
13,13
29,3
16,18
3,3
23,34
32,6
27,26
3,3
10,26
31,24
18,18
33,26
9,27
25,34
29,35
29,11
35,26
8,34
27,27
34,34
30,26
13,13
8,35
4,2
0,29
1,27
24,27
34,11
20,27
13,13
23,24
0,4
22,26
11,3
8,24
25,33
2,28
7,18
31,25
13,13
17,4
23,35
22,24
7,8
27,27
13,13
31,18
5,6
17,26
2,24
30,30
30,30
6,18
22,24
30,30
28,14
11,11
7,18
0,0
5,18
28,14
16,18
21,26
12,27
10,26
32,18
18,18
3,3
33,34
2,28
27,27
18,6
21,24
4,4
2,30
1,8
3,24
31,1
5,18
31,8
34,11
22,26
26,14
12,27
15,27
30,3
29,35
26,26
7,18
15,35
35,35
30,30
15,4
19,27
15,9
31,2
28,14
25,34
8,27
28,11
19,26
33,3
35,26
35,26
30,26
21,27
1,18
9,27
24,24
16,18
30,2
35,3
22,24
16,6
34,4
21,9
22,27
30,30
34,33
21,24
20,4
29,35
6,1
5,27
33,28
14,14
21,27
4,32
18,24
5,5
15,27
26,26
7,18
20,11
2,0
17,11
31,33
2,30
13,13
18,18
6,1
9,9
24,27
13,13
22,18
13,13
25,2
29,3
4,4
26,26
22,16
16,5
9,26
19,0
20,26
34,35
16,18
25,11
15,5
19,26
25,25
9,27
13,13
16,24
6,18
6,18
22,6
11,11
16,18
30,26
14,14
18,6
22,0
25,4
11,11
22,18
27,26
12,26
9,27
27,27
33,35
6,18
28,26
3,3
3,27
18,18
10,27
25,25
5,1
21,24
34,3
23,24
6,18
27,27
10,28
10,26
21,26
33,35
24,26
7,18
19,3
9,35
17,27
2,30
23,20
9,26
34,3
1,18
26,10
0,10
33,33
30,35
18,18
21,8
28,3
15,27
31,24
28,26
33,26
23,21
20,11
29,26
27,8
19,26
24,27
19,27
31,34
28,14
11,11
0,27
15,27
10,11
8,11
12,2
22,8
35,35
35,30
34,11
27,27
17,4
11,28
27,26
15,24
3,27
3,27
25,11
6,18
16,18
22,26
21,11
8,27
28,3
3,27
30,11
21,24
5,18
18,18
13,13
12,27
31,27
1,5
17,1
30,35
6,6
22,26
21,27
27,27
27,26
2,4
1,11
10,11
35,0
32,18
8,27
3,21
30,28
30,28
15,22
12,11
6,18
27,27
7,18
5,24
9,27
6,18
35,26
24,24
16,5
17,34
1,1
11,26
6,5
16,18
24,27
1,24
19,0
21,15
22,5
28,28
11,30
18,18
17,26
29,28
9,27
29,11
18,18
28,14
32,24
22,26
2,0
4,2
28,11
8,1
2,30
24,27
9,24
30,14
19,27
35,27
30,30
32,24
21,8
11,11
24,24
17,14
26,10
30,26
10,34
23,27
24,27
34,11
31,27
7,5
12,27
6,18
33,24
28,14
11,26
7,18
10,3
26,27
12,10
12,9
35,11
0,2
9,27
22,27
18,18
5,18
2,27
24,27
8,27
13,13
28,3
9,26
0,30
16,1
27,27
12,27
16,6
9,9
9,27
23,26
6,18
12,26
0,0
18,18
33,27
6,18
5,4
18,18
15,8
0,3
35,26
4,8
26,26
4,25
5,35
17,2
4,4
26,27
2,35
27,27
3,3
33,24
19,26
7,5
1,4
22,26
33,26
21,8
3,34
2,30
10,10
24,27
28,11
1,8
15,26
5,18
17,14
8,27
5,18
12,26
19,0
6,18
5,1
9,27
4,25
4,4
11,11
24,27
26,27
3,3
35,11
23,8
8,27
12,27
15,26
27,27
14,13
21,27
3,24
8,26
21,27
23,24
9,26
3,8
20,5
18,18
3,28
35,30
18,18
34,26
27,8
15,35
29,14
5,8
4,27
19,11
23,26
13,13
11,11
28,28
16,18
21,27
1,21
33,11
3,26
31,24
6,18
10,14
31,8
18,18
23,24
9,27
23,27
6,18
30,30
3,3
22,27
11,11
10,10
24,27
22,27
24,27
8,27
20,24
3,14
2,30
19,18
34,27
34,35
29,28
27,27
18,18
0,30
13,13
20,0
17,11
22,27
7,18
22,18
24,26
15,27
14,13
19,27
20,26
33,26
22,11
1,24
19,11
27,27
18,18
22,35
34,34
16,18
26,27
14,14
33,27
12,20
32,8
18,1
7,18
17,27
33,11
2,11
8,3
15,24
5,6
18,18
27,27
15,18
6,18
7,18
12,27
12,27
1,18
16,1
1,27
7,18
2,24
27,24
5,18
7,18
2,34
12,27
16,18
11,11
0,8
9,24
14,14
21,27
22,18
22,18
5,24
20,11
4,5
9,35
21,3
20,28
14,14
4,25
32,30
18,18
5,5
33,27
11,11
12,1
18,18
32,26
0,4
2,30
1,27
11,28
3,24
25,25
5,5
35,26
18,18
14,14
0,2
8,24
0,30
35,28
32,5
19,0
14,14
12,27
30,30
0,24
9,27
20,26
32,18
4,27
23,4
24,24
17,35
17,10
15,27
13,13
1,24
31,34
7,18
17,26
22,27
31,30
24,24
4,5
25,34
9,26
5,6
35,27
29,35
16,18
23,27
5,18
17,8
22,1
7,18
26,26
32,18
34,26
33,28
7,18
34,35
23,24
11,11
33,10
19,34
4,4
34,30
14,14
23,24
14,14
7,18
31,8
0,0
20,27
3,21
7,18
18,18
6,6
9,27
8,8
30,35
9,4
10,0
29,35
5,32
28,3
9,27
3,26
35,11
35,35
29,14
32,5
9,14
8,27
8,8
21,27
24,27
17,26
4,18
7,16
13,13
18,18
19,0
20,26
1,4
15,5
11,11
23,24
10,26
4,2
2,30
26,27
19,4
17,27
5,18
34,11
6,18
32,18
14,14
19,0
21,1
30,26
21,8
23,20
12,24
7,18
18,18
35,26
5,18
7,18
12,26
13,13
28,28
13,13
31,18
8,1
20,35
5,5
33,34
5,27
32,18
35,35
26,26
3,8
30,30
14,14
6,18
4,25
27,8
8,27
14,14
26,26
17,26
25,4
24,24
