28,29
31,19
30,32
26,27
11,3
20,3
11,11
18,30
6,11
2,11
28,29
7,8
28,29
3,15
23,35
26,27
26,27
20,11
30,32
8,33
11,11
5,8
22,32
26,26
9,11
25,24
14,14
4,11
21,3
11,1
14,14
10,11
16,0
35,0
21,35
3,5
28,26
4,1
3,3
29,29
20,3
8,32
20,8
15,3
25,25
24,24
33,32
29,14
15,11
7,11
35,0
12,15
17,35
26,26
24,24
21,1
27,19
18,0
3,25
2,32
33,35
18,8
23,32
7,17
17,11
20,11
34,35
16,30
11,11
32,32
14,14
7,11
30,19
32,19
27,26
25,24
35,1
27,27
15,15
20,17
6,11
20,32
0,33
3,6
9,3
23,8
18,5
2,1
19,32
10,8
26,19
12,17
9,11
9,11
27,26
5,15
25,24
27,26
10,11
35,33
18,35
13,29
29,29
24,24
20,3
0,0
34,30
24,24
35,0
4,11
22,33
7,33
8,1
24,24
31,11
9,3
28,28
33,33
11,17
16,32
0,11
25,26
34,8
24,24
10,8
2,8
21,32
4,26
29,29
27,26
5,8
8,35
31,8
33,32
17,25
11,11
28,29
20,20
23,17
7,11
11,11
22,30
25,24
27,27
34,33
8,8
9,11
30,32
35,33
14,14
28,29
19,19
6,12
29,29
16,8
17,17
35,32
23,15
7,35
4,0
11,17
22,32
20,1
18,32
33,35
33,35
25,24
20,3
31,11
35,8
35,35
24,24
15,11
7,11
6,15
30,19
11,8
32,30
29,29
7,19
15,15
0,24
11,17
18,8
18,30
21,33
20,17
17,19
16,32
11,11
33,19
3,3
7,1
33,35
9,11
20,19
19,8
4,8
10,33
23,32
30,32
23,8
34,32
7,11
35,8
19,3
31,1
8,8
19,8
8,8
33,8
29,29
16,11
31,32
19,3
35,35
34,32
24,24
15,24
22,6
19,32
16,32
1,8
18,32
17,1
10,0
27,27
32,26
4,11
34,32
4,17
2,33
20,11
19,32
20,1
1,8
24,24
7,1
22,1
27,27
26,32
21,8
26,26
10,15
25,25
30,26
33,32
11,11
35,0
3,11
22,32
21,30
1,8
22,33
35,32
30,30
25,25
33,19
9,15
27,26
20,8
5,32
21,8
6,6
9,8
30,32
18,8
1,11
3,11
16,35
21,0
23,19
8,32
17,1
11,3
13,29
30,32
5,12
4,17
31,0
20,0
3,5
17,19
33,33
5,32
9,11
3,1
2,32
3,3
5,8
2,1
28,29
8,8
27,27
8,8
2,8
19,19
4,1
28,29
35,0
5,17
15,9
35,33
9,17
1,8
19,0
8,33
11,11
26,26
34,8
12,3
19,3
20,24
30,26
33,8
34,33
26,26
27,26
3,3
19,21
20,17
35,33
20,3
2,8
15,3
4,32
20,35
21,35
33,35
10,9
9,25
32,32
11,17
6,3
4,25
21,33
17,8
5,11
10,32
3,10
11,11
16,32
23,11
33,3
32,32
7,15
27,27
28,29
12,11
17,1
7,0
15,15
12,11
10,35
26,27
35,33
7,11
18,30
3,3
10,8
8,8
2,32
22,32
34,32
32,26
1,8
26,32
19,3
16,1
6,6
33,33
27,26
20,3
2,0
5,3
7,3
9,6
3,8
0,3
33,32
30,32
24,25
32,32
34,33
13,29
18,19
4,32
11,11
1,8
30,28
26,19
7,1
18,32
7,8
16,32
2,32
8,21
7,11
15,15
15,15
33,33
25,25
1,0
27,26
12,1
5,25
7,19
8,1
6,11
0,25
1,8
15,15
25,32
31,35
31,35
6,6
18,32
0,19
30,30
4,11
24,25
30,32
5,11
33,35
6,9
6,25
1,11
3,11
27,27
20,17
3,3
19,2
22,8
5,11
3,3
1,33
6,6
5,11
25,24
21,8
27,26
29,28
19,7
13,29
9,8
26,26
25,25
1,11
6,3
3,15
14,29
6,12
21,33
2,26
0,0
25,25
34,30
9,11
16,8
11,1
27,27
22,30
1,35
23,32
33,33
33,30
16,33
5,3
9,32
26,26
1,8
15,15
20,8
24,24
16,30
24,24
30,35
19,11
23,26
25,24
19,35
17,11
33,32
15,15
6,15
17,1
9,11
7,8
7,8
24,24
24,24
5,17
2,0
4,3
6,12
17,3
8,32
4,8
22,35
16,32
34,35
20,0
2,35
3,24
17,17
28,28
30,10
12,15
15,15
34,8
17,11
21,33
1,1
14,14
20,8
0,11
7,11
27,0
29,29
16,32
21,33
19,19
27,26
19,35
21,32
4,17
24,24
4,32
26,26
15,3
2,8
4,17
31,35
21,35
2,30
2,30
11,4
0,1
2,32
1,1
19,11
6,15
26,26
9,8
3,17
7,10
8,33
8,8
26,30
6,11
33,8
23,20
5,5
27,27
13,29
2,1
16,3
30,32
11,3
32,25
22,8
32,32
35,35
34,26
19,8
26,26
33,32
24,26
31,32
30,32
3,5
12,11
12,8
16,8
12,5
10,8
11,8
23,33
22,32
7,19
27,26
7,3
7,35
27,25
7,0
0,0
4,11
18,32
26,27
3,11
21,32
12,8
20,33
22,32
16,8
11,3
29,29
17,25
20,8
33,35
1,11
1,35
9,32
18,8
3,3
10,33
23,11
8,17
0,17
29,29
8,8
2,32
3,15
23,32
1,8
16,19
26,26
18,19
0,35
3,0
18,32
7,11
29,29
8,32
22,35
6,12
2,32
0,30
26,27
5,11
32,32
10,35
35,35
12,29
5,11
34,25
23,25
34,32
33,30
17,8
2,32
7,1
24,25
5,18
30,19
34,8
12,15
33,8
1,1
26,26
28,29
23,17
2,8
16,30
27,26
2,32
12,5
23,30
20,17
24,24
7,1
25,32
16,19
32,19
12,11
17,17
27,26
29,29
2,35
3,0
22,32
33,8
15,2
15,6
20,15
1,8
8,35
2,25
0,35
6,24
18,8
30,8
11,11
10,3
3,5
20,3
35,8
1,11
1,5
32,26
4,33
16,30
6,11
13,29
0,11
6,12
4,20
8,8
2,32
10,33
14,14
12,20
0,11
17,8
33,8
34,32
20,33
19,3
4,11
32,32
3,11
15,15
12,15
35,20
6,15
35,25
25,26
11,32
32,32
16,32
20,11
19,26
18,30
9,9
7,8
32,25
15,15
12,11
4,3
30,19
1,32
25,25
6,15
6,12
12,3
10,33
35,8
26,27
33,33
20,0
20,25
24,24
4,12
31,35
26,26
15,3
28,29
11,11
9,11
9,8
9,3
6,11
31,30
5,11
15,1
24,24
8,8
16,32
20,11
25,27
11,17
25,24
35,35
32,32
17,8
31,0
10,11
25,26
28,29
18,0
11,11
20,17
21,32
34,8
3,15
30,32
12,5
30,33
30,19
5,8
32,26
9,32
6,6
18,8
9,25
20,11
21,30
11,11
8,32
10,11
33,32
19,35
26,27
5,11
3,6
9,3
19,30
21,35
4,11
17,32
20,32
32,26
0,19
8,35
16,32
9,12
31,0
8,35
34,8
12,4
34,8
10,20
23,1
26,26
2,32
26,26
25,32
9,9
6,12
2,32
6,11
8,32
19,20
28,29
8,33
15,3
25,24
3,11
21,32
17,19
29,29
10,8
24,25
1,8
17,32
1,32
9,3
22,8
35,33
30,32
25,24
24,24
23,8
16,11
3,3
20,11
5,1
6,3
31,35
9,11
15,17
1,35
29,29
14,29
19,19
10,1
19,0
35,19
15,15
25,25
24,24
28,28
1,11
28,30
20,25
15,15
31,19
12,5
35,8
17,25
